시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
충청남도 아산시 모종동,625,625,0,대림이편한세상,119.428,202106,8,"32,000",5,2006,문화로 355,
충청남도 아산시 모종동,625,625,0,대림이편한세상,84.94,202106,8,"30,400",16,2006,문화로 355,
충청남도 아산시 모종동,625,625,0,대림이편한세상,84.94,202106,29,"31,750",15,2006,문화로 355,
충청남도 아산시 모종동,578,578,0,라이프타운,59.82,202101,14,"10,100",8,1992,번영로206번길 31,20210114
충청남도 아산시 모종동,578,578,0,라이프타운,84.98,202103,14,"13,300",4,1992,번영로206번길 31,
충청남도 아산시 모종동,578,578,0,라이프타운,59.82,202103,22,"9,500",8,1992,번영로206번길 31,
충청남도 아산시 모종동,578,578,0,라이프타운,59.82,202103,25,"10,000",6,1992,번영로206번길 38,
충청남도 아산시 모종동,578,578,0,라이프타운,59.82,202103,29,"10,000",5,1992,번영로206번길 31,
충청남도 아산시 모종동,578,578,0,라이프타운,59.82,202103,29,"9,850",8,1992,번영로206번길 31,
충청남도 아산시 모종동,578,578,0,라이프타운,84.98,202104,3,"12,700",3,1992,번영로206번길 31,
충청남도 아산시 모종동,578,578,0,라이프타운,59.82,202104,9,"10,400",8,1992,번영로206번길 31,
충청남도 아산시 모종동,578,578,0,라이프타운,84.98,202105,12,"12,600",8,1992,번영로206번길 38,
충청남도 아산시 모종동,578,578,0,라이프타운,133.74,202105,24,"15,000",5,1992,번영로206번길 32,
충청남도 아산시 모종동,578,578,0,라이프타운,133.74,202106,5,"18,700",5,1992,번영로206번길 32,
충청남도 아산시 모종동,578,578,0,라이프타운,59.82,202106,28,"10,800",4,1992,번영로206번길 38,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202101,25,"30,500",12,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202101,28,"29,000",14,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202102,7,"34,500",20,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202102,9,"31,000",6,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,78.6839,202103,30,"28,500",14,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202104,7,"32,000",12,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202104,18,"32,600",15,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202104,18,"31,000",3,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,78.6839,202104,29,"28,800",13,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202105,16,"32,500",10,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202106,1,"33,650",14,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,78.6839,202106,2,"27,200",3,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202106,3,"31,500",2,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,84.9119,202106,5,"33,800",12,2010,모종로 22,
충청남도 아산시 모종동,632,632,0,모종2차한성필하우스,79.191,202106,29,"32,800",5,2010,모종로 22,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202101,2,"26,800",21,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.972,202101,7,"42,000",19,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.9889,202101,8,"40,400",15,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.9206,202101,9,"40,000",13,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202101,9,"25,000",17,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.9206,202101,9,"33,500",2,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.9889,202101,11,"43,500",18,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202101,19,"27,900",11,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202101,24,"26,000",16,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202101,26,"28,000",16,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202101,29,"27,000",19,2017,모종로22번길 7,20210304
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202102,5,"27,000",19,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,112.9377,202102,9,"50,000",1,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.9206,202102,17,"42,000",11,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.9889,202102,19,"44,500",16,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202102,26,"30,000",18,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202102,26,"26,900",3,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202103,1,"28,000",17,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202103,5,"26,000",6,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202103,6,"30,000",11,2017,모종로22번길 7,20210416
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.972,202103,6,"44,000",15,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.9206,202103,6,"44,000",13,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202103,6,"30,000",11,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202103,21,"25,800",2,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202103,25,"26,500",20,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202104,1,"28,200",20,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.9206,202104,10,"43,980",9,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.9206,202104,12,"44,950",22,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.972,202104,13,"42,700",16,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202104,24,"29,450",15,2017,모종로22번길 7,20210512
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.972,202104,29,"41,000",3,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.972,202105,5,"43,800",16,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202105,5,"30,000",6,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202105,12,"26,700",2,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.972,202105,15,"43,000",4,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202105,19,"29,000",21,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,84.9206,202105,20,"41,000",8,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202105,24,"25,300",3,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202105,29,"30,500",21,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202105,29,"27,800",15,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202105,29,"29,000",22,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202106,5,"29,000",4,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202106,7,"31,300",22,2017,모종로22번길 7,
충청남도 아산시 모종동,637,637,0,모종캐슬어울림 1단지,59.8477,202106,29,"31,000",19,2017,모종로22번길 7,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.972,202101,7,"33,000",1,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.972,202101,11,"38,500",8,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.9206,202101,16,"43,000",17,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.9206,202101,16,"40,700",18,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202101,25,"25,750",20,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202101,30,"27,500",13,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.9206,202101,30,"42,000",19,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202102,4,"29,000",14,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.972,202102,7,"40,000",1,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202102,19,"29,800",11,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202102,21,"29,800",12,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.9206,202103,6,"38,000",2,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.972,202103,21,"42,000",21,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202104,3,"30,000",13,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.9206,202104,7,"42,700",15,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202104,24,"28,500",22,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.9889,202104,25,"42,000",19,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.9206,202104,26,"34,700",3,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202104,26,"30,050",12,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202104,27,"29,800",18,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202104,29,"29,800",16,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202105,2,"27,600",6,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202105,13,"31,700",15,2017,모종로22번길 33,20210521
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202105,13,"31,700",15,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.9206,202105,14,"44,000",19,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.972,202105,15,"44,500",20,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202105,15,"30,500",19,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,59.8477,202105,15,"31,100",14,2017,모종로22번길 33,
충청남도 아산시 모종동,640,640,0,모종캐슬어울림 2단지,84.972,202105,30,"40,000",15,2017,모종로22번길 33,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,59.8477,202101,6,"27,850",19,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,59.8586,202101,9,"26,300",8,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,84.9889,202102,1,"45,500",13,2017,모종남로22번길 11,20210302
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,112.9377,202102,6,"57,800",22,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,84.9889,202102,28,"45,500",13,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,84.9206,202103,3,"49,100",17,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,59.8477,202103,4,"27,900",10,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,84.9206,202103,14,"44,800",6,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,84.9206,202103,14,"44,800",6,2017,모종남로22번길 11,20210317
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,59.8477,202104,23,"29,300",10,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,84.9206,202105,1,"49,000",15,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,59.8477,202105,8,"30,900",13,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,59.8477,202105,17,"30,200",23,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,84.9889,202105,24,"44,000",7,2017,모종남로22번길 11,
충청남도 아산시 모종동,643,643,0,모종캐슬어울림 3단지,84.9965,202106,5,"47,500",11,2017,모종남로22번길 11,
충청남도 아산시 모종동,361-16,361,16,모종한성하우시스,36.1874,202101,27,"7,800",2,2013,문화로 301-31,20210201
충청남도 아산시 모종동,361-16,361,16,모종한성하우시스,36.1874,202102,1,"7,500",2,2013,문화로 301-31,
충청남도 아산시 모종동,361-16,361,16,모종한성하우시스,36.1874,202103,18,"8,700",9,2013,문화로 301-31,
충청남도 아산시 모종동,361-16,361,16,모종한성하우시스,36.1874,202105,26,"8,500",5,2013,문화로 301-31,
충청남도 아산시 모종동,580-3,580,3,신정,117.33,202104,2,"12,500",3,1992,번영로216번길 36,20210601
충청남도 아산시 모종동,580-3,580,3,신정,117.33,202104,6,"9,500",2,1992,번영로216번길 36,
충청남도 아산시 모종동,580-3,580,3,신정,117.33,202104,24,"13,000",8,1992,번영로216번길 36,20210623
충청남도 아산시 모종동,580-3,580,3,신정,117.33,202106,23,"13,000",8,1992,번영로216번길 36,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.5871,202101,4,"25,000",4,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,100.96,202101,10,"27,900",8,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.5871,202101,22,"23,900",6,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,100.96,202101,26,"25,300",6,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.5871,202101,30,"24,350",16,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,100.96,202102,6,"25,600",1,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,74.7487,202102,20,"23,100",20,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,100.96,202103,21,"25,000",5,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.9829,202104,6,"27,000",9,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,100.96,202104,9,"31,700",14,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.5871,202104,18,"28,000",10,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,74.7487,202104,21,"25,000",8,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,74.7487,202104,27,"24,700",14,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,74.7487,202104,27,"23,500",4,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.9829,202105,1,"28,000",9,2008,문화로 353,20210514
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.9829,202105,1,"28,000",9,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,74.7487,202105,6,"23,000",18,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,100.96,202105,10,"32,000",9,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.5871,202105,15,"30,950",5,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,74.7487,202105,15,"24,400",5,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.5871,202105,16,"30,300",19,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.5871,202106,6,"29,000",7,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,84.5871,202106,10,"27,000",4,2008,문화로 353,
충청남도 아산시 모종동,628,628,0,아산모종푸르지오,74.7487,202106,30,"25,000",4,2008,문화로 353,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202101,7,"12,000",21,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202101,9,"14,900",5,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202101,13,"11,600",12,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202101,19,"15,600",2,1998,삼동로 34,20210125
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202101,19,"15,600",2,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.95,202101,21,"14,500",16,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202101,22,"15,500",5,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.825,202101,25,"14,000",14,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202101,25,"13,000",20,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202101,30,"12,800",2,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.825,202102,19,"16,700",15,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202103,22,"11,000",1,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.825,202103,24,"17,500",7,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202103,24,"12,000",1,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.95,202103,25,"14,400",14,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202103,26,"14,500",3,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202104,3,"15,700",22,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202104,5,"17,800",21,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,114.96,202104,6,"22,000",17,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202104,25,"12,200",10,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202104,29,"13,000",18,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.825,202104,29,"16,000",3,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.95,202105,1,"14,400",16,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.95,202105,11,"12,600",5,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202105,14,"15,800",18,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202105,14,"13,200",11,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202105,15,"11,400",8,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,114.99,202105,18,"18,500",16,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202105,20,"16,800",22,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202105,24,"11,800",13,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202105,25,"13,600",12,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202105,26,"14,500",10,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202106,3,"15,800",2,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.95,202106,3,"15,800",2,1998,삼동로 34,20210628
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202106,5,"11,600",14,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202106,7,"16,180",10,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202106,10,"11,900",18,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202106,13,"13,000",11,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202106,13,"12,500",2,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202106,14,"13,000",20,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202106,19,"13,250",13,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202106,23,"12,400",2,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202106,24,"13,200",15,1998,삼동로 34,20210628
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202106,24,"13,200",15,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,59.91,202106,27,"12,800",10,1998,삼동로 34,
충청남도 아산시 모종동,576-1,576,1,한라동백,84.93,202106,29,"16,000",10,1998,삼동로 34,
충청남도 아산시 모종동,617,617,0,한성필하우스,132.6115,202101,9,"28,500",3,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202101,11,"25,500",9,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202101,27,"24,200",12,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202101,30,"23,000",3,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202102,10,"24,800",11,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202102,20,"23,000",13,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202102,28,"26,000",11,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202103,5,"22,000",1,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202103,8,"25,400",12,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202103,16,"24,900",11,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202103,21,"23,900",1,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202104,1,"26,500",9,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202104,20,"24,500",3,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,75.6168,202104,20,"24,100",3,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,75.6168,202104,21,"24,800",1,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,132.6115,202104,22,"33,300",2,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,132.6115,202104,25,"33,500",2,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,75.6168,202105,2,"25,000",6,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,75.6168,202105,3,"24,900",13,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202105,11,"28,000",5,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202105,19,"27,500",3,2005,모종로 21,20210618
충청남도 아산시 모종동,617,617,0,한성필하우스,75.6168,202105,27,"25,300",8,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,132.6115,202106,3,"32,000",1,2005,모종로 21,
충청남도 아산시 모종동,617,617,0,한성필하우스,84.7641,202106,13,"27,500",3,2005,모종로 21,
충청남도 아산시 방축동,135-11,135,11,경성,60.48,202101,18,"5,500",5,1988,번영로 5,
충청남도 아산시 방축동,135-11,135,11,경성,37.8,202102,2,"2,700",1,1988,번영로 5,
충청남도 아산시 방축동,135-11,135,11,경성,60.48,202102,15,"5,450",3,1988,번영로 5,
충청남도 아산시 방축동,135-11,135,11,경성,37.8,202104,16,"4,400",1,1988,번영로 5,
충청남도 아산시 방축동,135-11,135,11,경성,37.8,202104,20,"3,100",1,1988,번영로 5,
충청남도 아산시 방축동,135-11,135,11,경성,37.8,202105,28,"2,250",5,1988,번영로 5,
충청남도 아산시 방축동,135-11,135,11,경성,37.8,202106,3,"3,150",3,1988,번영로 5,
충청남도 아산시 방축동,135-11,135,11,경성,37.8,202106,9,"2,500",5,1988,번영로 5,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202101,12,"14,400",2,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202103,3,"16,700",6,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202103,6,"16,000",15,1998,문화로 26-4,20210311
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202103,12,"15,000",14,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202104,23,"15,700",15,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202104,24,"17,700",7,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202104,24,"15,000",3,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202105,11,"15,600",5,1998,문화로 26-4,20210603
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202105,11,"15,600",5,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202105,26,"14,800",3,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202105,31,"19,000",12,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202106,2,"15,000",1,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202106,7,"16,500",13,1998,문화로 26-4,
충청남도 아산시 방축동,134-1,134,1,남산현대,84.995,202106,17,"15,000",15,1998,문화로 26-4,
